e,n,v
-99,5,-17
-121,-10,-12
-144,-24,-6
-166,-29,-1
-144,-34,4
-121,-39,9
-99,-44,15
-76,-72,-11
-54,-99,-36
-31,-127,-61
-9,-155,-86
14,-182,-111
36,-210,-137
59,-171,-123
48,-132,-110
38,-93,-97
28,-54,-83
18,-15,-70
7,24,-57
-3,63,-44
-13,70,-30
-23,76,-17
-34,82,-4
-44,88,10
-22,103,-12
0,117,-34
22,132,-56
44,146,-78
53,104,-100
62,61,-122
71,18,-100
80,-24,-78
89,-6,-55
98,13,-33
107,31,-11
82,50,11
57,68,33
31,111,55
6,154,78
-20,197,100
-24,239,122
-29,204,105
-34,170,88
-39,135,71
-26,100,54
-13,65,37
0,31,20
13,-4,2
26,-39,-15
39,-10,-32
29,20,-49
18,49,-66
8,78,-83
-2,107,-79
-13,85,-75
-23,63,-71
-34,40,-67
-44,18,-63
-38,-4,-59
-32,-27,-55
-26,-49,-51
-20,-10,-47
-14,29,-43
-8,68,-39
-2,107,-35
4,146,-31
10,119,-27
16,92,-23
22,65,-20
28,38,-17
34,10,-15
28,-17,-12
22,-44,-10
16,-55,-7
10,-66,-5
4,-77,-2
-2,-88,0
-9,-98,-5
-15,-109,-10
-21,-120,-15
-27,-131,-20
-33,-142,-24
-39,-153,-29
-45,-164,-34
-51,-175,-39
-57,-186,-44
-63,-147,-49
-53,-109,-41
-43,-71,-33
-33,-33,-24
-23,6,-16
-12,44,-8
-2,40,0
8,37,10
18,33,20
28,29,29
39,33,39
49,37,49
51,40,46
53,44,42
55,49,39
58,54,36
60,59,33
62,63,29
64,68,26
66,62,23
68,55,20
65,48,16
62,41,13
59,34,10
56,27,7
53,21,3
50,14,0
47,7,10
44,0,20
40,-7,29
37,-14,39
34,-21,49
15,-27,59
-4,-34,48
-23,-20,37
-42,-7,26
-61,7,15
-80,21,4
-99,35,-7
-118,49,-18
-137,43,-29
-156,38,-20
-115,33,-10
-74,27,0
-33,22,10
8,16,20
49,11,29
29,5,25
10,0,21
-10,12,17
-29,24,13
-27,36,9
-24,47,5
-22,59,4
-20,71,3
11,83,3
41,74,2
71,65,1
102,56,1
132,46,0
109,37,2
86,28,5
63,19,7
40,10,10
17,1,12
-6,-9,15
-29,-18,17
-52,-27,20
-75,-36,19
-98,-45,18
-93,-54,18
-89,-63,17
-85,-56,16
-81,-49,16
-77,-42,15
-73,-34,15
-68,-27,14
-38,-20,13
-7,-12,13
23,-5,12
54,-1,12
43,2,11
33,6,10
23,10,10
12,13,2
2,17,-6
-9,21,-14
-19,24,-21
-29,28,-29
-29,32,-13
-29,35,2
-29,39,18
-29,43,34
-29,46,34
-36,50,34
-42,54,34
-48,45,34
-54,37,34
-60,29,34
-67,20,34
-73,12,34
-79,3,34
-85,-5,34
-91,-18,34
-98,-30,34
-62,-43,34
-27,-56,34
9,-68,30
44,-58,26
21,-48,22
-2,-38,18
-24,-27,14
-47,-17,10
-70,-7,6
-93,3,2
-116,14,-2
-138,24,-5
-161,34,-9
-160,37,-13
-158,40,-17
-156,43,-21
-155,46,-25
-153,48,-29
-151,51,-19
-124,54,-9
-96,57,1
-69,60,12
-42,63,22
-14,66,32
13,68,42
41,61,52
68,54,63
56,47,73
44,40,83
31,33,69
19,26,56
6,19,42
-6,12,29
-18,4,15
-31,-3,2
-43,-10,-12
-56,-16,-25
-68,-22,-39
-80,-29,-39
-93,-35,-38
-71,-41,-38
-50,-47,-38
-28,-54,-38
-6,-66,-37
15,-78,-37
37,-90,-37
59,-103,-36
48,-115,-36
37,-127,-36
26,-139,-35
16,-151,-35
5,-164,-35
-6,-176,-34
-17,-131,-34
-27,-86,-24
-38,-41,-15
-49,4,-5
-13,49,5
23,52,15
59,56,24
94,60,27
130,63,30
166,56,33
156,49,35
146,42,38
135,35,41
125,28,43
115,21,46
105,14,49
95,7,49
84,0,49
74,-9,49
64,-18,49
54,-27,49
71,-36,49
89,-45,49
106,-54,49
124,-61,49
142,-68,49
101,-76,49
61,-83,49
20,-90,49
-20,-98,49
-61,-105,49
-101,-112,49
-142,-120,38
-90,-127,27
-39,-134,17
12,-142,6
63,-151,-5
115,-161,-16
166,-171,-26
155,-181,-37
145,-133,-48
134,-86,-59
123,-39,-70
113,8,-81
102,55,-92
91,103,-103
81,103,-82
70,103,-62
59,104,-42
49,104,-22
38,104,-1
27,105,19
16,105,39
6,105,33
-5,106,28
-28,106,22
-52,106,16
-75,107,10
-99,107,4
-122,107,-1
-104,79,-7
-87,51,-13
-69,23,-19
-52,-5,-24
-34,-33,-26
-17,-61,-27
1,-89,-28
19,-117,-29
36,-95,-31
54,-73,-32
-1,-51,-33
-56,-29,-34
-111,-7,-35
-166,15,-37
-153,37,-38
-140,59,-39
-126,55,-40
-113,51,-42
-100,48,-43
-87,44,-44
-74,40,-24
-61,37,-5
-47,33,15
-34,29,34
-56,41,54
-77,52,73
-99,63,93
-120,75,112
-142,86,132
-119,98,115
-97,72,98
-75,47,82
-52,22,65
-30,-4,48
-8,-29,32
15,-54,15
16,-79,-2
17,-105,-18
18,-130,-35
19,-155,-52
20,-181,-68
21,-172,-49
22,-163,-29
23,-154,-10
24,-145,10
88,-136,7
151,-128,4
215,-119,1
278,-110,-2
342,-101,-5
299,-92,-9
256,-83,-12
214,-74,-15
171,-66,-18
114,-57,-21
56,-48,-24
-1,-39,-27
-59,-39,-30
-46,-39,-33
-34,-39,-36
-22,-39,-39
-10,-39,-40
2,-50,-40
15,-61,-41
27,-71,-42
39,-82,-42
-11,-93,-43
-61,-87,-43
-110,-81,-44
-160,-74,-45
-210,-68,-45
-190,-62,-46
-169,-56,-46
-149,-50,-47
-128,-44,-48
-108,-39,-48
-87,-34,-49
-67,-29,-50
-46,-24,-51
-26,-20,-52
-5,-15,-52
15,-10,-53
35,-5,-54
56,0,-55
76,5,-56
97,10,-57
117,15,-58
99,20,-59
81,24,-60
63,29,-61
45,34,-62
27,28,-63
8,23,-63
-10,17,-71
-3,11,-79
4,5,-87
11,-1,-95
18,-6,-103
25,-12,-111
32,-18,-119
39,-24,-127
46,-30,-97
53,-35,-67
60,-41,-38
67,-47,-8
74,-53,22
81,-59,51
89,-48,81
96,-37,111
103,-26,141
81,-15,170
60,-9,200
38,-3,157
17,3,114
-4,9,70
-26,15,27
-47,-5,-16
-68,-24,-60
-67,-44,-103
-66,-63,-146
-65,-83,-145
-64,-103,-143
-63,-84,-141
-62,-65,-139
-61,-46,-137
-60,-27,-135
-59,-8,-134
-58,11,-132
-57,30,-130
-56,49,-128
-55,48,-126
-54,47,-125
-65,45,-123
-76,44,-121
-87,43,-119
-98,42,-117
-64,41,-108
-31,40,-100
2,39,-91
35,38,-82
68,36,-73
40,35,-46
12,34,-19
-17,49,9
-45,63,36
-73,78,63
-100,93,48
-127,107,33
-154,122,17
-181,137,2
-168,105,-14
-156,74,-29
-144,43,-65
-132,11,-100
-120,-20,-135
-107,-52,-171
-95,-83,-160
-83,-61,-150
-71,-39,-139
-59,-17,-128
-46,5,-117
-34,27,-107
-30,49,-96
-26,48,-85
-22,47,-75
-19,47,-64
-15,46,-53
5,45,-43
24,45,-32
44,44,-21
63,43,-11
83,43,0
77,42,-4
71,41,-8
65,40,-11
59,40,-15
53,39,-19
47,61,-23
41,83,-27
35,105,-30
29,127,-34
18,101,-30
7,74,-25
-4,48,-20
-16,21,-16
-27,-5,-11
-38,-20,-7
-49,-34,-2
-61,-49,2
-72,-63,7
-83,-61,12
-113,-59,16
-144,-57,21
-174,-55,25
-204,-53,30
-234,-51,34
-197,-49,39
-160,-46,31
-122,-44,23
-85,-42,15
-47,-40,7
-10,-38,-2
18,-36,-10
45,-34,-20
72,-31,-31
100,-29,-41
127,-42,-52
113,-54,-62
99,-66,-73
86,-78,-83
72,-53,-75
58,-28,-67
45,-2,-59
31,23,-50
17,48,-42
3,73,-34
-10,58,-26
-24,43,-18
-38,27,-10
-52,12,-2
-65,-3,7
-79,-19,15
-93,-34,23
-78,-27,31
-63,-21,39
-49,-14,21
-34,-7,2
-20,0,-16
-5,7,-34
-36,14,-28
-67,21,-21
-98,27,-15
-129,34,-9
-160,41,-2
-190,48,4
-179,55,11
-167,62,17
-156,68,23
-144,34,30
-133,0,36
-121,-34,43
-110,-68,49
-98,-103,56
-87,-93,62
-75,-83,68
-64,-73,70
-52,-63,73
-41,-54,75
-29,-46,77
-42,-38,79
-55,-30,81
-68,-22,83
-81,-15,85
-94,-8,88
-107,-2,90
-85,5,92
-63,11,94
-42,18,96
-20,24,98
-20,0,100
-20,-24,103
-20,-49,98
-21,-73,94
-21,-98,89
-21,-90,85
-22,-82,80
-22,-74,76
-22,-66,71
-23,-58,67
-23,-50,62
-23,-42,58
-23,-34,53
-24,-26,49
-24,-18,44
-24,-10,39
15,-8,34
54,-6,29
93,-3,24
132,-1,20
171,1,15
165,3,10
159,5,5
153,-7,0
147,-19,-5
141,-30,-10
135,-42,-15
129,-54,-20
123,-52,-24
117,-50,-29
110,-48,-11
104,-46,8
97,-44,26
90,-65,44
83,-85,63
77,-106,81
70,-127,100
63,-117,118
56,-107,137
50,-97,129
43,-87,122
36,-77,115
29,-67,107
22,-56,100
15,-46,93
7,-36,85
0,-26,78
-15,-16,71
-29,-6,63
-44,4,56
-59,14,49
-24,24,42
10,34,34
44,33,27
78,32,20
112,30,24
146,29,29
181,28,34
163,26,39
146,25,44
128,24,49
111,22,54
93,21,59
76,20,54
59,2,50
69,-15,46
80,-32,41
90,-49,37
101,-50,33
111,-52,28
122,-53,24
82,-54,20
41,-56,21
1,-57,22
-40,-59,23
-80,-48,24
-121,-37,25
-161,-27,26
-146,-16,27
-131,-6,28
-116,5,29
-101,13,29
-85,21,29
-70,29,28
-55,37,28
-40,46,28
-25,54,27
-10,62,27
-23,70,27
-37,78,27
-50,72,26
-63,66,26
-55,61,26
-46,55,25
-37,49,25
-29,28,25
-20,8,24
-11,-12,19
-3,-33,13
6,-53,8
15,-74,2
19,-94,-3
23,-115,-9
27,-135,-14
31,-155,-20
36,-176,-25
40,-154,-31
44,-133,-36
53,-112,-42
62,-90,-48
71,-69,-53
80,-48,-59
89,-26,-45
98,-5,-32
107,-4,-18
75,-3,-5
42,-2,9
9,-1,22
-24,0,35
-57,0,49
-89,0,36
-122,0,23
-105,0,10
-88,0,-2
-71,0,-15
-54,-6,-28
-38,-12,-41
-21,-18,-54
-4,-24,-50
13,-9,-47
30,7,-43
47,22,-40
64,38,-37
81,54,-33
98,44,-30
87,34,-26
76,24,-23
66,15,-20
55,5,-37
45,-5,-54
34,15,-71
42,34,-88
49,59,-93
34,93,-68
10,86,-62
-15,80,-55
-39,74,-48
-63,67,-42
-88,61,-35
-112,54,-29
-77,48,-22
-41,42,-15
-6,35,-9
30,29,-2
66,22,5
101,16,11
137,9,18
128,3,24
119,-3,21
111,-10,19
102,-5,16
93,0,13
85,5,10
76,10,7
67,15,4
59,20,1
78,24,-2
98,29,-5
117,34,-9
137,39,-12
114,44,-16
91,49,-20
68,54,-23
45,47,-27
22,41,-31
-1,34,-34
-24,28,-38
-47,21,-42
-70,15,-45
-93,8,-49
-93,2,-52
-94,-5,-56
-95,-11,-60
-95,-18,-63
-96,-24,-57
-96,-31,-51
-97,-37,-44
-98,-44,-38
-98,-52,-32
-99,-61,-25
-99,-70,-19
-100,-78,-13
-101,-87,-6
-101,-95,0
-102,-104,-1
-103,-112,-2
-120,-96,-4
-137,-80,-5
-154,-64,-6
-171,-48,-7
-150,-31,-9
-130,-15,-10
-110,1,-11
-89,17,-12
-69,33,-13
-48,49,-15
-28,66,-16
-8,82,-17
13,98,-18
33,114,-20
54,130,-22
41,146,-24
28,144,-26
15,142,-28
2,139,-30
-11,137,-32
-24,98,-34
-37,60,-24
-50,22,-15
-62,-16,-5
-75,-55,5
-88,-93,15
-101,-84,24
-114,-75,34
-127,-66,44
-93,-57,54
-59,-47,63
-24,-38,59
10,-29,54
44,-46,50
56,-62,45
68,-79,41
81,-96,36
93,-112,31
80,-95,27
67,-78,22
54,-61,18
41,-44,13
28,-27,9
16,-10,4
3,-2,-1
-10,6,-5
-23,14,-10
-36,21,-5
-49,29,0
-49,44,5
-49,59,10
-49,73,15
-49,88,20
-49,103,24
-49,83,21
-49,63,19
-43,44,16
-37,24,13
-32,5,10
-26,-3,10
-20,-11,10
-15,-20,10
-27,-28,10
-38,-36,10
-50,-44,10
-62,-52,10
-74,-60,10
-86,-68,10
-98,-56,10
-87,-44,10
-77,-33,10
-66,-21,10
-56,-9,10
-45,3,10
-35,15,10
-24,27,9
-14,39,9
-3,38,9
7,37,9
17,35,8
28,34,8
38,33,8
49,32,7
41,31,7
33,29,7
25,28,6
18,27,6
10,26,6
2,24,5
-6,23,5
-14,22,5
-21,21,3
-29,20,1
-41,27,-1
-53,35,-2
-64,42,-4
-76,50,-6
-88,58,-8
-84,65,-10
-81,73,-12
-77,81,-13
-73,88,-15
-70,96,-17
-66,103,-19
-62,111,-21
-59,119,-23
-55,126,-24
-51,134,-23
-48,142,-23
-44,118,-22
-40,95,-21
-37,71,-20
-33,48,-19
-29,24,-18
-36,1,-17
-43,-22,-16
-50,-46,-15
-57,-69,-14
-64,-93,-13
-71,-86,-13
-78,-79,-12
-65,-72,-11
-52,-65,-10
-39,-58,-14
-25,-51,-18
-12,-44,-22
1,-37,-26
14,-30,-30
27,-23,-34
41,-16,-38
54,-9,-42
46,-2,-45
39,5,-49
32,6,-53
24,6,-57
17,7,-61
10,8,-65
2,8,-69
-5,9,-73
13,10,-68
31,10,-63
49,11,-57
67,12,-52
85,13,-47
103,13,-42
92,14,-36
81,15,-31
70,-6,-26
59,-26,-21
48,-46,-15
37,-66,-10
26,-86,-5
15,-107,-7
20,-127,-10
26,-119,-12
32,-111,-15
37,-103,-17
43,-94,-20
49,-86,-22
42,-78,-24
36,-70,-27
29,-62,-29
23,-54,-28
16,-46,-26
10,-37,-25
23,-29,-23
36,-21,-22
49,-13,-20
62,-5,-19
75,-3,-17
88,-1,-16
101,1,-14
114,3,-13
127,6,-11
102,8,-9
76,10,-8
51,-5,-6
26,-20,-5
1,-34,2
-24,-49,8
-35,-63,15
-45,-78,21
-55,-93,28
-66,-107,34
-76,-122,34
-86,-137,33
-97,-123,33
-107,-109,32
-117,-96,31
-135,-82,31
-154,-68,30
-172,-55,30
-190,-41,29
-149,-27,27
-108,-14,26
-67,0,24
-25,15,22
16,30,20
57,45,18
98,61,16
139,76,15
181,91,13
157,106,12
134,121,10
110,136,9
87,151,7
63,127,5
40,103,4
17,78,2
-7,54,1
-30,29,-1
-54,5,-2
-33,-20,-4
-12,-44,-5
9,-31,-7
30,-18,-8
51,-5,-10
71,8,-18
92,21,-27
113,34,-35
134,54,-44
155,73,-52
176,93,-61
136,112,-70
96,54,-78
56,-5,-60
16,-63,-42
-24,-122,-23
-64,-181,-5
-104,-184,13
-144,-188,32
-184,-192,50
-224,-195,68
-264,-178,73
-197,-161,78
-131,-143,83
-64,-126,88
2,-109,93
68,-92,98
143,-74,83
218,-57,68
293,-40,54
275,-23,39
256,-5,24
238,12,10
220,29,-5
169,21,-20
119,13,-34
68,4,-32
18,-4,-29
-33,-13,-27
-83,-21,-24
-133,-29,-22
-184,-20,-20
-234,-11,-17
-189,-2,-15
-143,7,-12
-98,16,-10
-52,26,-7
-7,35,-5
39,44,-2
85,31,0
130,18,2
176,5,5
136,-7,-2
96,-20,-9
56,-33,-16
16,-46,-24
-24,-59,-31
-49,-54,-38
-73,-49,-45
-98,-44,-52
-122,-39,-59
-111,-34,-66
-100,-29,-73
-89,-24,-60
-78,-32,-47
-67,-39,-34
-56,-46,-21
-45,-54,-7
-34,-45,6
-23,-37,19
-12,-29,32
-1,-21,45
10,-13,59
21,-4,53
32,4,48
43,12,42
54,20,37
43,29,31
33,37,26
23,45,20
12,53,15
2,62,9
-9,70,4
-19,78,-2
-29,72,-7
-20,66,-13
-10,59,-18
0,53,-24
10,47,-29
20,40,-29
29,34,-29
39,35,-29
49,35,-29
44,35,-29
40,36,-29
36,36,-29
31,36,-29
27,37,-29
23,37,-29
18,38,-29
14,38,-29
10,38,-29
8,39,-29
7,39,-29
5,34,-29
3,28,-26
2,23,-23
0,17,-20
-2,12,-17
-3,6,-14
-5,1,-11
9,-5,-8
22,-10,-5
35,-16,-2
49,-21,1
47,-27,4
45,-32,7
43,-38,10
40,-43,13
38,-49,16
36,-45,20
34,-41,15
36,-37,11
37,-33,6
39,-29,2
41,-25,-2
42,-21,-7
44,-17,-11
46,-13,-16
47,-9,-20
49,-5,-24
39,-1,-25
29,3,-26
20,7,-26
10,11,-27
0,15,-27
-10,16,-28
2,18,-29
13,20,-29
24,21,-21
36,23,-12
47,24,-4
59,26,5
48,28,13
38,29,22
27,31,31
17,33,39
6,34,26
-5,20,13
-15,7,-1
-26,-7,-14
-36,-21,-27
-47,-35,-40
-57,-49,-54
-68,-50,-52
-78,-51,-50
-76,-53,-48
-73,-54,-46
-71,-55,-45
-68,-57,-43
-58,-58,-41
-48,-59,-39
-37,-61,-37
-27,-62,-35
-16,-63,-34
-6,-39,-32
4,-15,-30
15,10,-28
11,34,-26
8,59,-24
4,83,-28
1,83,-31
-3,83,-34
-6,83,-37
-10,83,-41
-1,74,-44
7,65,-40
15,56,-36
24,47,-32
32,38,-28
40,29,-24
49,30,-21
41,31,-17
34,31,-13
26,32,-9
18,33,-5
11,33,-10
3,34,-15
-4,20,-20
-12,7,-24
-20,-7,-29
-33,-21,-34
-47,-35,-39
-61,-49,-44
-75,-38,-49
-89,-28,-54
-103,-18,-52
-102,-7,-50
-101,3,-49
-101,13,-47
-100,24,-46
-99,34,-44
-99,34,-42
-98,34,-41
-98,34,-39
-97,34,-37
-96,34,-36
-96,34,-34
-95,34,-33
-95,34,-31
-94,34,-29
-93,34,-29
-93,34,-29
-78,34,-29
-63,34,-29
-48,34,-29
-33,34,-29
-18,34,-29
-3,34,-29
12,34,-29
27,34,-29
42,34,-29
57,34,-29
72,34,-29
87,34,-29
102,34,-28
117,34,-27
94,34,-26
71,34,-24
48,34,-23
24,34,-22
1,34,-21
-22,34,-20
-45,34,-16
-68,33,-12
-58,32,-9
-47,31,-5
-37,29,-1
-26,28,2
-15,27,6
-5,26,10
-1,24,7
3,23,5
7,22,2
11,21,0
15,20,-2
7,18,-5
0,17,-7
-7,16,-10
-15,15,-12
-22,9,-15
-29,3,-17
-23,-2,-20
-18,-8,-22
-12,-14,-24
-6,-20,-27
0,-6,-29
-2,7,-23
-5,20,-17
-7,33,-11
-10,47,-5
-12,60,1
-15,73,7
-17,63,13
-20,54,20
-27,44,26
-35,34,32
-43,24,38
-51,15,44
-59,5,29
-68,-5,15
-78,-15,0
-88,-16,-15
-98,-17,-29
-80,-18,-44
-63,-20,-27
-45,-21,-9
-28,-22,8
-10,-23,26
7,-24,43
24,-26,61
22,-27,78
19,-28,75
16,-29,71
13,-35,68
11,-41,65
8,-47,61
5,-53,58
2,-59,54
0,-47,51
-3,-36,48
-6,-25,44
-9,-14,41
-11,-2,38
-14,9,34
-17,20,33
-20,31,31
-23,42,29
-27,54,28
-31,58,26
-35,62,24
-39,66,23
-18,70,21
3,74,20
24,78,16
46,73,13
67,68,9
88,63,6
77,59,2
67,54,-1
56,49,-5
45,44,-3
34,39,0
24,34,2
13,29,4
2,24,6
-8,20,9
-19,15,11
-30,10,13
-40,5,15
-51,0,18
-62,3,20
-72,6,22
-83,9,24
-80,12,23
-77,15,22
-74,18,21
-71,21,21
-68,24,20
-65,27,25
-62,31,30
-59,34,36
-56,37,41
-52,40,46
-49,43,52
-46,46,57
-43,49,63
-40,45,68
-37,42,73
-34,39,64
-26,35,55
-17,32,45
-9,29,36
0,25,27
9,22,18
17,19,8
26,15,-1
34,12,-10
38,9,-20
42,5,-5
46,2,10
50,-2,24
54,-5,39
53,-4,54
52,-4,68
51,-3,83
50,-2,98
49,-2,82
46,-1,66
43,-1,50
40,0,35
37,1,19
34,1,3
41,2,-12
48,2,-28
55,3,-44
62,4,-38
69,4,-32
76,5,-25
83,0,-19
73,-5,-13
63,-10,-7
53,-15,-1
43,-20,6
33,-24,12
23,-29,18
13,-34,24
2,-39,30
-8,-44,36
-18,-49,43
-28,-54,49
-38,-59,42
-48,-63,36
-58,-68,29
-68,-73,23
-78,-68,16
-77,-62,10
-76,-57,3
-76,-51,-3
-75,-46,-10
-74,-40,-16
-73,-35,-23
-60,-29,-29
-46,-24,-36
-33,-18,-42
-20,-13,-49
-6,-7,-40
7,-2,-31
21,4,-21
34,9,-12
48,15,-3
61,12,6
74,9,15
88,6,24
101,3,27
115,1,30
128,-2,33
142,-5,35
126,-2,38
111,1,41
96,4,43
81,7,46
66,10,49
50,13,42
35,16,35
20,19,28
5,21,20
3,24,13
2,17,6
1,10,-1
-1,3,-8
-2,-4,-15
-3,-11,-22
-5,-18,-29
-6,-26,-25
-8,-33,-20
-9,-40,-16
-10,-47,-11
-12,-54,-7
-13,-61,-2
-15,-68,2
-14,-62,7
-13,-56,11
-13,-49,15
-12,-43,20
-12,-36,24
-11,-30,20
-10,-23,16
-10,-17,11
-12,-11,7
-14,-4,3
-16,2,-2
-18,9,-6
-20,15,-10
-21,21,-15
-23,28,-12
-25,34,-10
-27,29,-7
-29,23,-5
-23,18,-2
-17,12,0
-11,7,2
-5,1,5
1,-4,7
7,-10,10
12,-15,8
18,-21,6
24,-26,5
20,-32,3
15,-37,1
10,-43,-1
5,-48,-2
0,-54,-4
-5,-44,-6
-2,-34,-8
1,-24,-9
4,-15,-11
7,-5,-13
10,5,-15
19,15,-20
28,24,-24
37,34,-29
46,33,-34
55,33,-39
64,32,-44
73,31,-49
67,30,-54
61,29,-51
55,28,-47
49,28,-44
42,27,-41
36,26,-38
30,25,-35
24,24,-32
18,22,-29
11,20,-25
5,18,-22
-1,16,-19
-7,14,-16
-13,11,-13
-20,9,-10
-11,7,-8
-2,5,-6
6,5,-4
15,5,-2
23,5,0
32,5,2
40,5,4
49,-4,6
34,-13,8
20,-22,10
5,-31,10
-10,-40,11
-24,-49,11
-39,-46,12
-54,-44,12
-31,-42,13
-8,-39,13
15,-37,14
38,-34,14
61,-32,15
84,-29,13
107,-27,11
78,-24,9
49,-22,7
20,-20,5
-10,-17,4
-39,-15,2
-68,-12,0
-82,-10,-2
-96,-16,-4
-109,-22,-5
-123,-29,-7
-137,-35,-9
-131,-41,-11
-126,-47,-13
-121,-54,-15
-115,-60,-14
-110,-66,-13
-104,-73,-13
-99,-79,-12
-94,-85,-11
-88,-91,-10
-83,-98,-10
-88,-112,10
-63,-127,10
-51,-125,10
-40,-124,11
-28,-122,12
-16,-120,12
-4,-119,13
8,-117,13
20,-105,14
32,-93,15
44,-81,15
56,-68,16
68,-56,16
59,-44,17
50,-32,18
40,-20,18
31,-7,19
22,5,20
12,5,16
3,5,13
-7,5,9
-16,5,6
-25,5,3
-35,5,-1
-44,-4,-4
-57,-12,-7
-70,-20,-11
-83,-29,-14
-96,-37,-17
-109,-46,-21
-122,-54,-24
-115,-63,-27
-108,-71,-31
-101,-79,-34
-94,-88,-33
-87,-76,-31
-80,-64,-30
-73,-52,-28
-66,-40,-27
-59,-28,-25
-52,-16,-23
-45,-4,-22
-38,8,-20
-31,20,-19
-24,32,-17
-17,44,-16
-10,56,-14
-8,68,-13
-7,63,-11
-6,57,-10
-4,51,-9
-3,46,-8
-2,40,-7
0,34,-6
1,28,-5
2,21,-4
4,15,-3
5,8,-2
11,2,-2
18,-5,-1
24,-8,0
31,-11,1
37,-13,2
44,-16,3
38,-19,4
31,-22,5
25,-25,4
19,-28,4
13,-31,3
6,-33,2
0,-36,2
1,-39,1
1,-42,0
2,-45,0
3,-48,-1
3,-51,-2
4,-54,-2
5,-57,-3
2,-60,-4
-1,-63,-4
-3,-67,-5
-6,-70,-5
-9,-73,-4
-12,-76,-4
-14,-79,-4
-17,-82,-3
-20,-85,-3
-23,-88,-3
-25,-75,-2
-28,-62,-2
-31,-49,-2
-34,-36,-2
-36,-23,-1
-39,-10,-1
-36,-7,-1
-34,-5,0
-31,-2,0
-29,0,3
-26,2,7
-23,5,10
-21,7,14
-18,8,17
-15,10,21
-13,11,24
-10,13,18
-8,15,12
-5,16,6
3,18,-1
11,20,-7
20,21,-13
28,23,-20
36,24,-20
44,11,-21
41,-2,-21
37,-15,-22
34,-28,-23
30,-41,-23
27,-54,-24
23,-43,-24
20,-33,-25
17,-23,-26
13,-12,-26
10,-2,-27
8,9,-27
6,19,-28
4,29,-29
2,40,-29
0,50,-26
-20,60,-22
-39,71,-19
-59,81,-15
-78,92,-12
-98,102,-8
-89,112,-5
-79,113,-1
-70,113,2
-61,114,6
-52,114,9
-43,115,13
-34,115,16
-24,116,20
-15,116,13
-6,117,6
3,117,-1
12,94,-8
21,70,-15
31,47,-22
40,23,-29
49,0,-27
49,-21,-24
49,-41,-22
49,-62,-20
49,-82,-17
49,-103,-15
49,-97,-12
49,-92,-10
47,-86,-7
45,-81,-5
43,-75,-2
42,-70,0
40,-64,2
38,-59,5
36,-53,7
34,-48,10
32,-42,12
31,-37,14
29,-31,16
27,-26,18
25,-20,20
23,-15,22
21,-6,24
20,3,25
18,11,26
17,20,27
16,29,28
15,37,29
13,46,30
12,55,31
11,63,32
10,56,33
15,49,34
21,42,34
26,34,35
32,27,36
37,20,37
43,12,38
48,5,39
54,-2,36
51,-10,33
48,-17,29
45,-24,26
42,-32,23
38,-39,20
35,-46,16
32,-54,13
29,-51,10
26,-49,7
23,-46,3
20,-44,0
17,-42,1
14,-39,2
11,-37,3
8,-34,4
5,-32,5
8,-29,5
10,-27,6
13,-24,7
16,-22,8
19,-20,9
21,-17,10
24,-15,11
27,-19,12
30,-23,13
32,-27,14
35,-32,15
38,-36,15
41,-40,16
43,-45,16
46,-49,17
49,-38,17
40,-27,18
31,-16,18
22,-5,19
13,6,19
4,17,20
-5,28,20
11,39,20
26,37,20
42,36,21
57,34,21
72,33,21
88,31,22
75,29,22
63,28,22
51,26,23
38,24,23
26,23,23
14,21,23
1,20,24
-11,18,24
-24,16,24
-36,15,21
-48,6,18
-61,-2,15
-73,-11,12
-59,-20,9
-44,-28,6
-29,-37,3
-15,-45,0
0,-54,-3
15,-62,-6
31,-71,-9
48,-79,-12
65,-88,-15
82,-81,-18
98,-74,-21
115,-66,-24
132,-59,-21
121,-52,-18
110,-45,-15
99,-38,-12
88,-31,-9
77,-24,-6
66,-17,-3
55,-9,0
44,-2,3
33,5,6
22,5,9
11,6,12
0,7,15
-11,7,18
-22,8,21
-33,9,24
-44,9,23
-47,10,21
-50,10,19
-53,11,17
-56,12,15
-59,12,13
-63,13,12
-66,13,10
-69,14,8
-72,15,6
-75,18,4
-78,22,2
-65,26,1
-53,29,-1
-40,33,-3
-27,37,-5
-15,40,-3
2,44,-2
20,48,0
37,51,1
54,55,3
48,59,4
43,62,6
37,66,7
32,70,9
26,73,10
21,67,12
15,60,13
10,53,15
4,46,16
-1,40,18
-7,33,20
-12,26,16
-18,20,13
-23,13,10
-29,6,7
-34,-1,4
-32,-7,1
-29,-14,-2
-27,-21,-5
-24,-27,-8
-22,-34,-11
-20,-30,-14
-17,-26,-17
-15,-21,-20
-12,-17,-23
-10,-13,-26
-7,-9,-29
-5,-4,-26
-2,0,-22
0,4,-18
2,9,-15
5,13,-11
10,17,-7
15,21,-4
20,26,0
24,30,4
29,34,7
34,29,11
39,24,15
36,19,18
32,13,22
29,8,26
25,3,29
22,-2,25
18,-7,21
15,-13,17
19,-18,13
22,-23,9
26,-28,5
30,-33,1
34,-38,-3
38,-44,-7
42,-49,-11
46,-48,-15
50,-47,-13
54,-47,-11
58,-46,-10
62,-45,-8
65,-45,-7
69,-44,-5
73,-34,-3
68,-24,-2
62,-15,0
57,-5,6
51,5,12
46,15,18
